"id","image","relation"
751,"http://www.hipsoft.com/images/triviamachinemobile_screenshot_02.jpg","companies"
751,"http://a5.mzstatic.com/us/r30/Purple4/v4/d4/ef/69/d4ef69b2-4b7f-37ec-6abf-a5aee8d62a9a/mzl.cdpzziuk.png","companies"
751,"http://is3.mzstatic.com/image/thumb/Purple2/v4/8e/5d/3a/8e5d3a7c-0ed7-a5a6-de22-c7542cbefd90/source/1024x1024sr.jpg","companies"
751,"http://www.hipsoft.com/images/galacticexpress_screenshot_02.jpg","companies"
752,"http://static.giantbomb.com/uploads/scale_medium/1/14761/1104815-tengen.png","companies"
752,"http://images3.alphacoders.com/733/73387.jpg","companies"
752,"http://www.customity.com/storage/public/image/wallpaper/201007/1268-tengen-toppa-gurren-lagann-wallpaper-1920x1200-customity.jpeg","companies"
752,"http://i.ytimg.com/vi/cdo5ECj-AhQ/maxresdefault.jpg","companies"
752,"http://fullhdwp.com/images/wallpapers/tengen-toppa-gurren-lagann-wallpapers-1.jpg","companies"
752,"http://static.comicvine.com/uploads/original/11112/111128283/4073716-0476798198-34478.jpg","companies"
752,"http://www.customity.com/storage/public/imagecache/1920x1200/image/wallpaper/201007/1254-tengen-toppa-gurren-lagann-yoko-wallpaper-1600x1087-customity.jpeg","companies"
752,"http://wallpaperus.org/wallpapers/02/9/tengen-toppa-1500x1050-wallpaper-610096.jpg","companies"
752,"http://images6.alphacoders.com/318/318678.jpg","companies"
752,"http://4.bp.blogspot.com/-siSzMHzXWwY/T-g338IMMII/AAAAAAAAALs/Cj8_JFGgNLc/s1600/Fondo+Tengen+Toppa+Gurren+Lagann.jpg","companies"
752,"http://orig06.deviantart.net/b813/f/2009/209/3/2/tengen_toppa_bleach_by_dragons_roar.jpg","companies"
753,"http://static.giantbomb.com/uploads/scale_medium/0/429/237449-hal_laboratory_logo.gif","companies"
753,"http://www.vgmpf.com/Wiki/images/6/6e/HAL_Laboratory.png","companies"
753,"http://i.imgur.com/4Xv83Bs.jpg","companies"
753,"https://upload.wikimedia.org/wikipedia/de/thumb/1/14/Hal_laboratory_logo.svg/2000px-Hal_laboratory_logo.svg.png","companies"
753,"http://41.media.tumblr.com/c276486f3b143062798ee12490639751/tumblr_nrfk5k0M461u4qhxlo1_1280.jpg","companies"
753,"http://weekly.ascii.jp/elem/000/000/228/228626/140611_%E4%BB%BB%E5%A4%A9%E5%A0%8201_1200x.jpg","companies"
753,"http://i.imgur.com/FkT4b.jpg","companies"
753,"http://i.ytimg.com/vi/SrXAxa33Dco/maxresdefault.jpg","companies"
753,"http://40.media.tumblr.com/a73f54a740fad4441aa6e09d51efa531/tumblr_nrfittn9lG1u4qhxlo1_1280.jpg","companies"
753,"http://i.imgur.com/26uucqT.jpg","companies"
753,"http://static.giantbomb.com/uploads/original/9/93770/2361121-nes_adventuresoflolo2.jpg","companies"
754,"http://static.giantbomb.com/uploads/scale_medium/5/58746/1453997-447687.png","companies"
754,"http://gamesdbase.com/Media/SYSTEM/MSX/Snap/big/MacAttack_-_1986_-_Aackosoft_International.jpg","companies"
754,"http://wos.meulie.net/pub/sinclair/company-pics/Aackosoft/InformatieFolder1/Aackosoft0101.jpg","companies"
754,"http://images.generation-msx.nl/cover/191c75aa.jpg","companies"
754,"http://images.generation-msx.nl/cover/4d70cecf.jpg","companies"
754,"http://gamesdbase.com/Media/SYSTEM/MSX/Snap/big/Oil-s_Well_-_1985_-_Aackosoft_International.jpg","companies"
754,"http://gamesdbase.com/Media/SYSTEM/MSX/Snap/big/Heist_-_1986_-_Aackosoft_International.jpg","companies"
754,"http://gamesdbase.com/Media/SYSTEM/MSX/Snap/big/Knight_Lore_-_1986_-_Aackosoft_International.jpg","companies"
754,"http://images.generation-msx.nl/cover/7c5dc4f6.jpg","companies"
754,"http://gamesdbase.com/Media/SYSTEM/MSX/Snap/big/Snake_It_-_1986_-_Aackosoft_International.jpg","companies"
754,"http://allintranslations.com/wp-content/uploads/2014/05/Argentina+-e1401384785651.jpg","companies"
755,"http://bilgisayarlarim.com/alAlamiah/AX_170/alAlamiah_AX_170_14.jpg","companies"
755,"http://images.generation-msx.nl/hardware/88c1fe58.jpg","companies"
755,"http://images.generation-msx.nl/hardware/2441a377.jpg","companies"
755,"http://images.generation-msx.nl/hardware/3a1f79a5.jpg","companies"
755,"http://images.generation-msx.nl/hardware/c72be4eb.jpg","companies"
755,"http://bilgisayarlarim.com/alAlamiah/AX_170/alAlamiah_AX_170_06.jpg","companies"
755,"http://segaretro.org/images/5/5e/Al_Alamiah_AX-660.jpg","companies"
755,"http://msx.gradius.com.br/Great%20MSX%20Collection%20v1.02/Passion%20MSX%20(2009-10-04)/MSX%20Games%20BOX%20(2007-03-01)/museum/museum/sakhr/AX-123.jpg","companies"
755,"http://msx.gradius.com.br/Great%20MSX%20Collection%20v1.02/Passion%20MSX%20(2009-10-04)/MSX%20Games%20BOX%20(2007-03-01)/museum/museum/sakhr/Files.jpg","companies"
755,"http://bilgisayarlarim.com/alAlamiah/AX_170/alAlamiah_AX_170_02.jpg","companies"
755,"http://i.ytimg.com/vi/efrdfnpYOVo/maxresdefault.jpg","companies"
759,"http://static.giantbomb.com/uploads/scale_medium/0/3161/276610-ign.png","companies"
759,"http://vividgamer.com/wp-content/uploads/2012/02/Walt-Disney-Mickey-Mouse.jpg","companies"
759,"http://operationrainfall.com/wp-content/uploads/2013/02/Publisher-UTV-Arc-Rise-Fantasia.jpg","companies"
759,"http://thewiredfish.files.wordpress.com/2012/03/magical-drop-v-and-dragons-crown1.jpg","companies"
759,"http://static.giantbomb.com/uploads/original/1/11660/1530628-_x_c___h__02.jpg","companies"
759,"http://cdn.pastemagazine.com/www/blogs/lists/quarrel.PNG","companies"
759,"http://gamesdbase.com/Media/SYSTEM/Microsoft_Xbox_Live_Arcade/Snap/big/Mercury_Hg_-_UTV_Ignition_Entertainment.jpg","companies"
759,"http://i2.wp.com/pixelenemy.com/wp-content/uploads/2013/03/Dragons-Crown.jpg","companies"
759,"http://operationrainfall.com/wp-content/uploads/2013/02/Publisher-UTV-El-Shaddai-Screen.jpg","companies"
759,"http://gamesdbase.com/Media/SYSTEM/Microsoft_Xbox_Live_Arcade/Box/big/Mercury_Hg_-_UTV_Ignition_Entertainment.jpg","companies"
759,"http://hbvideogames.com/system/video_games/avatars/000/024/955/original/El_20Shaddai__20Ascension_20of_20the_20Metatron.jpg?1418740404","companies"
761,"http://static.giantbomb.com/uploads/scale_medium/0/176/1306580-609729.png","companies"
761,"http://3.bp.blogspot.com/_4C1ZwEub0Po/TAwfrW2He4I/AAAAAAAABxw/1fu1hzXE0AE/s1600/ascii_joystick_ads.jpg","companies"
761,"http://static.giantbomb.com/uploads/original/8/87790/2243853-box_kfield.png","companies"
761,"http://static.giantbomb.com/uploads/original/2/26763/1151225-king_s_field_iii.jpg","companies"
761,"https://forums.autodesk.com/autodesk/attachments/autodesk/344/68948/1/silver.png","companies"
761,"http://i.ytimg.com/vi/zLBHA3ZbaSg/maxresdefault.jpg","companies"
761,"http://static.giantbomb.com/uploads/original/0/1992/1069893-map_gwcc.jpg","companies"
761,"https://forums.autodesk.com/autodesk/attachments/autodesk/38/37825/1/12025-1324-SD-N013.bmp","companies"
761,"http://www.blood-is-red.de/mw/images/Residentevilpadovp1.jpg","companies"
761,"http://www.museumofplay.org/online-collections/images/Z006/Z00624/Z0062472.jpg","companies"
761,"http://www.pc-freak.net/images/bb-demo/bb-demo-ascii-zebra-shot.png","companies"
762,"http://static.giantbomb.com/uploads/scale_medium/0/8497/359004-logo_triace.gif","companies"
762,"http://research.tri-ace.com/images/tech_shot_6.jpg","companies"
762,"http://research.tri-ace.com/images/tech_comp_3_ns.jpg","companies"
762,"http://1.bp.blogspot.com/-K-dLNmxEa20/TbOK7n9muqI/AAAAAAAACQI/8CZb7Qsk4sU/s1600/tri-Ace+Girl+3.jpg","companies"
762,"http://research.tri-ace.com/images/tech_shot_3.jpg","companies"
762,"http://research.tri-ace.com/images/tech_comp_1_ns.jpg","companies"
762,"https://i.ytimg.com/vi/6cuXgRVMvZ0/maxresdefault.jpg","companies"
762,"http://3.bp.blogspot.com/-S8xM8VURJtk/TbOK4Za0ZDI/AAAAAAAACQE/pqo9hcqrCT8/s1600/tri-Ace+Girl+2.jpg","companies"
762,"http://i28.tinypic.com/t888ea.jpg","companies"
762,"http://i.ytimg.com/vi/AaEAvklvzDY/maxresdefault.jpg","companies"
762,"http://i29.tinypic.com/2q02fpl.jpg","companies"
766,"http://static.giantbomb.com/uploads/scale_medium/7/73970/2595158-neo.png","companies"
766,"http://vignette4.wikia.nocookie.net/gtawiki/images/2/23/Rockstar_Vienna_Logo.png/revision/latest?cb=20100211092322","companies"
766,"http://www.timeline-erp.de/wp-content/uploads/IMG_0141.jpg","companies"
766,"http://www.timeline-erp.de/wp-content/uploads/Gewinner-2015.jpg","companies"
766,"http://www.timeline-erp.de/wp-content/uploads/IMG_0144.jpg","companies"
766,"http://www.kambeckfilm.de/wp-content/uploads/2013/04/IMG_3068.jpg","companies"
766,"http://www.kambeckfilm.de/wp-content/uploads/2013/04/IMG_3072.jpg","companies"
766,"http://lab.vogelitalia.it/wp-content/uploads/2015/06/02_stereoSCAN_neo_projection.jpg","companies"
766,"http://lab.vogelitalia.it/wp-content/uploads/2015/06/02_stereoSCAN_neo_frontal.jpg","companies"
766,"http://i.ytimg.com/vi/wu6iDq0yOYk/maxresdefault.jpg","companies"
766,"http://i.ytimg.com/vi/vp_Kohvh1qs/maxresdefault.jpg","companies"
776,"https://lh5.ggpht.com/WjUC8zE1oM0m_mQ9BvTMPV_pVo491pTEsW1aSbCE3NsZn0XMnfd9jEYrqgIhkZX7q1o6=h900","companies"
776,"https://lh5.ggpht.com/O2AndSqcV1jNRMgPXuKS4A3TzTThuGkfK9KNYSP_KWsPNkrOC7hDuBvPI5ns0iFIag=h900","companies"
776,"https://lh5.ggpht.com/DXOGRNPUwLMKG8ShMgkd2UyhOu7nlYIbzG2fwsD_wsW2XzGKs6RSW7M9CXGnNut4T24=h900","companies"
776,"https://lh4.ggpht.com/zZYInSsmRJQ1L4ALtZKfBLc_7VUv-9yxKAXiuWAtdREB1SO4xCSP8Nuk453ZkEdHlA0=h900","companies"
776,"http://4.bp.blogspot.com/-AJtp9_J8JhQ/VLklcj7SElI/AAAAAAAFs6o/MjJGLNtq9sI/s1600/b23.jpg","companies"
776,"https://s-media-cache-ak0.pinimg.com/736x/05/0c/ac/050cacd6c3f9591591037ca42345f680.jpg","companies"
776,"http://2.bp.blogspot.com/-4F-_5fyLE6g/VLklaPrh8RI/AAAAAAAFs54/o_7QtFzIH6k/s1600/b14.jpg","companies"
776,"http://3.bp.blogspot.com/-AbUjzX88XqE/VLklaJ5I6zI/AAAAAAAFs50/IF_ukIZQ3UY/s1600/b13.jpg","companies"
776,"https://officialwmas.files.wordpress.com/2015/01/junior-para-medic-ipad-app-1.jpg","companies"
776,"https://officialwmas.files.wordpress.com/2015/01/junior-para-medic-ipad-app-2.jpg","companies"
776,"https://lh3.googleusercontent.com/PLd7knBBV-abo2NvDkgzcVM8JKVG6WAUvoICH-WlnxkXYs1yrSaZt24Mb8tH_b7eVmY=h900","companies"
778,"http://static.giantbomb.com/uploads/scale_medium/0/3161/244280-spec.jpeg","companies"
778,"http://gamesdbase.com/Media/SYSTEM/Sega_Nomad/Snap/big/Chaos_Engine,_The_-_1993_-_Spectrum_Holobyte.jpg","companies"
778,"http://gamesdbase.com/Media/SYSTEM/Sega_Nomad/Title/big/Chaos_Engine,_The_-_1993_-_Spectrum_Holobyte.jpg","companies"
778,"http://gamesdbase.com/Media/SYSTEM/Atari_ST/Snap/big/Orbiter_-_1988_-_Spectrum_Holobyte.jpg","companies"
778,"http://www.atarimania.com/pubs/hi_res/atari-st-falcon-ad-spectrum-holobyte-usa.jpg","companies"
778,"http://i.ytimg.com/vi/fwZUJLXPvBs/maxresdefault.jpg","companies"
778,"https://images.our-assets.com/fullcover/2000x/9786136485300.jpg","companies"
778,"http://www.atarimania.com/st/boxes/hi_res/orbiter_spectrum_holobyte_d7.jpg","companies"
778,"http://hbvideogames.com/system/video_games/avatars/000/003/756/original/Tetris_20Classic.jpg?1418727200","companies"
778,"http://www.retrogamesshop.com/images/product_images/original_images/gato1.jpg","companies"
778,"http://gamesdbase.com/Media/SYSTEM/Atari_ST/Title/big/Falcon_-_1988_-_Spectrum_Holobyte.jpg","companies"
780,"http://static.giantbomb.com/uploads/scale_medium/0/3161/250607-mirror.jpeg","companies"
780,"http://i.ytimg.com/vi/OCyV_mLfUwk/maxresdefault.jpg","companies"
780,"http://www.retroisle.com/ExtraFiles/DynamiteDan1.png","companies"
780,"http://1.bp.blogspot.com/-K3-6jcXXnCk/UqBZMZfckWI/AAAAAAAABaY/RZMHMeKIvco/s1600/spectrum+comp.png","companies"
780,"https://i.ytimg.com/vi/xM25TXKfpjk/maxresdefault.jpg","companies"
780,"http://www.acornelectron.co.uk/mags/eu/ills/3_08/s-p16.jpg","companies"
780,"http://gamesdbase.com/Media/SYSTEM/Amstrad_CPC/Title/big/Tetris_-_1988_-_Mirrorsoft.jpg","companies"
780,"http://www.worldofspectrum.org/pub/sinclair/games-adverts/c/CaesarTheCat(MirrorsoftLtd).jpg","companies"
780,"http://ecx.images-amazon.com/images/I/81gdrMmighL._SL1500_.jpg","companies"
780,"http://gamesdbase.com/Media/SYSTEM/Amstrad_CPC/Snap/big/Tetris_-_1988_-_Mirrorsoft.jpg","companies"
780,"http://static1.squarespace.com/static/53f77e59e4b06aa2bfc2ba7e/t/53fbade7e4b031fad5b57dc7/1409002988070/pmccrush2.jpg?format=1500w","companies"
786,"http://static.giantbomb.com/uploads/scale_medium/1/12139/2754840-bethesda.jpg","companies"
786,"https://upload.wikimedia.org/wikipedia/commons/thumb/2/22/Bethesda_Game_Studios_logo.svg/2000px-Bethesda_Game_Studios_logo.svg.png","companies"
786,"http://gametral.com/wp-content/uploads/2015/06/20020-1-1341598064.jpg","companies"
786,"http://elder-geek.com/wp-content/uploads/2010/03/bethesda.jpg","companies"
786,"http://mms.businesswire.com/media/20140211005226/en/402560/5/BethBundles1.jpg","companies"
786,"http://vignette1.wikia.nocookie.net/skyrimmainquestoverhaul/images/e/e7/Bethesda_Game_Studios.png/revision/latest?cb=20120722180159","companies"
786,"http://i.ytimg.com/vi/c6vFH5XwzEM/maxresdefault.jpg","companies"
786,"http://gamingandtechnetwork.files.wordpress.com/2012/06/dishonored-protagonist-wallpaper.jpg","companies"
786,"http://d2oah9q9xdinv5.cloudfront.net/images/groups/1/1/119/bethesda1.jpg","companies"
786,"http://media.indiedb.com/images/groups/1/1/119/eliza-dushku-2009-e3-expo-bethesda-softworks-booth-hq-02.jpg","companies"
786,"http://fanboygaming.com/wp-content/uploads/2013/03/bethesda_store_online.png","companies"
794,"http://static.giantbomb.com/uploads/scale_medium/0/1270/652571-atari_games_logo.jpg","companies"
794,"http://static.catchoftheday.com.au/images/Games_Atari.jpg","companies"
794,"http://downcastsystems.com/Atari2600BoxArtPoster.jpg","companies"
794,"http://i.ytimg.com/vi/g7xmerlNNvs/maxresdefault.jpg","companies"
794,"http://gamesdbase.com/Media/SYSTEM/Atari_7800/Snap/big/Donkey_Kong_Junior_-_1988_-_Atari.jpg","companies"
794,"http://im.ziffdavisinternational.com/ign_ap/screenshot/a/atari-closes-its-doors/atari-closes-its-doors_f2sn.jpg","companies"
794,"http://gamesdbase.com/Media/SYSTEM/Atari_8_bit/Snap/big/Space_Invaders_-_1980_-_Atari.jpg","companies"
794,"http://gamesdbase.com/Media/SYSTEM/Atari_5200/Snap/big/Track_-_Field_-_1984_-_Atari.jpg","companies"
794,"https://c1.staticflickr.com/3/2409/2264624814_bef0903c20_b.jpg","companies"
794,"http://gamesdbase.com/Media/SYSTEM/Atari_2600/Snap/big/Galaxian_-_1983_-_Atari.jpg","companies"
794,"http://i.ytimg.com/vi/qRqCbifUaD0/maxresdefault.jpg","companies"
796,"http://static.giantbomb.com/uploads/scale_medium/0/2891/811041-cyberlore.jpg","companies"
796,"http://40.media.tumblr.com/5964927eb3062036cf2cfbe33dc246d9/tumblr_nlvse3gJQx1s4t07ro1_1280.jpg","companies"
796,"http://i.ytimg.com/vi/Y-cpadjXhZQ/maxresdefault.jpg","companies"
796,"http://i.ytimg.com/vi/ON189yP9xYY/maxresdefault.jpg","companies"
796,"https://archive.org/download/MW4BKmpd/mw4bkmpd.jpg","companies"
796,"https://archive.org/download/Dl2demo/dl2demo.jpg","companies"
796,"http://vilridica.science/pic-www.thegameengine.org/wp-content/uploads/2013/03/mechwarrior_4_mercenaries_1.jpg","companies"
796,"https://i.ytimg.com/vi/GP7BVG7sKuM/maxresdefault.jpg","companies"
796,"http://www.cyberlore.com/majesty/downloads/kngdm-dtp1024.jpg","companies"
796,"http://www.cyberlore.com/majesty/downloads/golem-dtp1024.jpg","companies"
796,"http://pics.mobygames.com/images/covers/large/1219948245-00.jpg","companies"
797,"http://www.fansshare.com/image/popfulmail/kaizou-choujin-shubibinman-ikai-no-princess-ncs-corporation-276360883.jpg","companies"
797,"http://gamesdbase.com/Media/SYSTEM/Nintendo_SNES/Snap/big/Ranma_1-2-_Chounai_Gekitou_Hen_-_1992_-_NCS_Corporation.jpg","companies"
797,"http://static.giantbomb.com/uploads/original/9/93770/2363713-snes_cybernator.jpg","companies"
797,"http://gamesdbase.com/Media/SYSTEM/NEC_TurboGrafx_16/Box/big/Shockman_-_1992_-_NCS_Corporation.jpg","companies"
797,"http://gamesdbase.com/Media/SYSTEM/Sega_Nomad/Title/big/Langrisser_2_-_1994_-_NCS_Corporation.jpg","companies"
797,"http://gamesdbase.com/Media/SYSTEM/NEC_TurboGrafx_16/Title/big/Shockman_-_1992_-_NCS_Corporation.jpg","companies"
797,"http://static.giantbomb.com/uploads/original/9/97089/2557441-untitled.png","companies"
797,"http://www.ncs-corp.com/images/cve_completed_s.jpg","companies"
797,"http://hbvideogames.com/system/video_games/avatars/000/009/976/original/Target_20Earth.jpg?1418730503","companies"
797,"http://www.gamesdbase.com/Media/SYSTEM/Nintendo_SNES/Snap/big/Cybernator_-_1993_-_Konami.jpg","companies"
797,"http://gamesdbase.com/Media/SYSTEM/Sega_Genesis/Snap/big/Langrisser_2_-_1994_-_NCS_Corporation.jpg","companies"
798,"http://static.giantbomb.com/uploads/scale_medium/0/2579/1710165-masaya.png","companies"
798,"https://upload.wikimedia.org/wikipedia/commons/7/7e/Masaya_Market,_Nicaragua.jpg","companies"
798,"http://4acbca3e76f90257e44c-19728313437031f2c8735e1774f379fa.r86.cf1.rackcdn.com/8/2/large.jpg","companies"
798,"http://innicanow.com/wp-content/uploads/sites/3/2015/03/IMGP1260.jpg","companies"
798,"http://spanishdale.com/wp-content/uploads/2014/05/Masaya-Nicaragua-3.jpg","companies"
798,"https://friendsofchinandega.files.wordpress.com/2012/07/1a-masaya-volcano.jpg","companies"
798,"https://upload.wikimedia.org/wikipedia/commons/b/b7/Volc%C3%A1n_Masaya_crater_2_-_Nicaragua.jpg","companies"
798,"http://fromalaskatobrazil.files.wordpress.com/2012/03/main-crater1.jpg","companies"
798,"http://www.welcometonicaragua.net/wp-content/uploads/2013/06/Nicaragua-Masaya-Volcano2.jpg","companies"
798,"http://www.zonu.com/imapa/inmonica/images/Masaya_Department_Administrative_Political_Map_Nicaragua_2.jpg","companies"
798,"http://www.geol.ucsb.edu/faculty/hacker/photos/centralAmerica/Masaya1.jpg","companies"
800,"http://static.giantbomb.com/uploads/scale_medium/0/3161/260592-microids.jpeg","companies"
800,"http://gamesdbase.com/Media/SYSTEM/Microsoft_Xbox/Snap/big/Still_Life_-_MC2-Micro%C3%AFds.jpg","companies"
800,"http://www.microids.com/data/img/editor/Syberia3_screen1_WIP.jpg","companies"
800,"http://www.microids.com/data/img/editor/Syberia3_screen3_WIP.jpg","companies"
800,"http://i.ytimg.com/vi/Kf8O7o-uhsE/maxresdefault.jpg","companies"
800,"http://i.ytimg.com/vi/tAL0MK934zY/maxresdefault.jpg","companies"
800,"http://d2oah9q9xdinv5.cloudfront.net/images/groups/1/14/13918/MICROI_DS_GREEN.PNG","companies"
800,"http://img.photobucket.com/albums/v36/Genisis117/e1b4abd9.jpg","companies"
800,"http://i.ytimg.com/vi/JQjY1RZt0ew/maxresdefault.jpg","companies"
800,"http://www.gameconnect.net/wp-content/uploads/2013/03/The-Inquisitor.jpg","companies"
800,"http://www.cosmosgaming.com/wp-content/uploads/2014/12/TheABCMurdersscreen02.jpg","companies"
805,"http://static.giantbomb.com/uploads/scale_medium/0/3161/268938-ascii.jpg","companies"
805,"http://gamesdbase.com/Media/SYSTEM/MSX/Title/big/Turmoil_-_1983_-_ASCII_Corporation.jpg","companies"
805,"http://spanish.fansshare.com/photo/armoredcoreprojectphantasma/armored-core-project-phantasma-ascii-corporation-1911124261.jpg","companies"
805,"http://gamesdbase.com/Media/SYSTEM/MSX/Title/big/Castle_Excellent_-_1986_-_ASCII_Corporation.jpg","companies"
805,"http://www.fansshare.com/image/astrorobosasa/astro-robo-sasa-ascii-corporation-1878786132.jpg","companies"
805,"http://www.gamesdbase.com/Media/SYSTEM/Sony_Playstation/Title/big/R-Types_-_1999_-_ASCII_Corporation.jpg","companies"
805,"http://gamesdbase.com/Media/SYSTEM/Nintendo_NES/Snap/big/Wizardry_III-_Diamond_no_Kishi_-_1991_-_ASCII_Corporation.jpg","companies"
805,"http://www.adeevee.com/aimages/200608/24/ascii-corporation-computer-magazine-what-kind-of-magazine-should-ascii-become-media-320517-adeevee.jpg","companies"
805,"http://www.fansshare.com/photo/armoredcoreprojectphantasma/armored-core-project-phantasma-ascii-corporation-1628598694.jpg","companies"
805,"http://www.adeevee.com/aimages/200710/06/ascii-corporation-ascii-magazine-what-kind-of-magazine-tissue-packs-chief-editor-recruitment-promo-320512-adeevee.jpg","companies"
805,"http://gamesdbase.com/Media/SYSTEM/Sega_Game_Gear/Snap/big/Solitaire_Poker_-_1991_-_ASCII_Corporation.jpg","companies"
808,"http://static.giantbomb.com/uploads/scale_medium/0/3787/184489-618227.jpeg","companies"
808,"http://open.mapquestapi.com/staticmap/v4/getmap?key=Fmjtd%7Cluub2h0tnl%2C8x%3Do5-9utgqr&center=36.013861%2C-115.150114&scalebar=false&pois=red_1%2C36.013861%2C-115.150114&zoom=14&maptype=map&imagetype=jpg&size=897%2C897","companies"
808,"http://www.crainsdetroit.com/apps/pbcsi.dll/storyimage/CD/20130830/NEWS/309019995/AR/0/AR-309019995.jpg&MaxW=1400&MaxH=1400","companies"
808,"http://geoffdeweaver.com/wp-content/uploads/2015/08/Innovation_sign-NYC.jpg","companies"
808,"http://cdn04.cdn.justjared.com/wp-content/uploads/2015/01/olivier-talent/olivier-martinez-baguettes-paradigm-talent-agency-01.jpg","companies"
808,"https://www.ce.org/CorporateSite/media/Awards/Awards/MOE/2011/Audio%20Product%20of%20the%20Year/Paradigm.jpg","companies"
808,"https://www.ssninsider.com/wp-content/uploads/2013/08/reese-witherspoon-e1377881488281.jpg","companies"
808,"http://cdn03.cdn.justjared.com/wp-content/uploads/2015/01/olivier-talent/olivier-martinez-baguettes-paradigm-talent-agency-03.jpg","companies"
808,"https://upload.wikimedia.org/wikipedia/en/thumb/c/c5/Infogrames_logo.svg/1280px-Infogrames_logo.svg.png","companies"
808,"http://cdn04.cdn.justjared.com/wp-content/uploads/2015/01/olivier-talent/olivier-martinez-baguettes-paradigm-talent-agency-04.jpg","companies"
808,"http://cdn04.cdn.justjared.com/wp-content/uploads/2015/01/olivier-talent/olivier-martinez-baguettes-paradigm-talent-agency-02.jpg","companies"
816,"http://static.giantbomb.com/uploads/scale_medium/0/3161/274489-rainbird.jpg","companies"
816,"http://www.rainbird.com/images/products/turf/central/IQv2.jpg","companies"
816,"http://gamesdbase.com/Media/SYSTEM/Commodore_Amiga/Snap/big/Carrier_Command_-_1988_-_Rainbird_Software.jpg","companies"
816,"http://www.retrogamer.net/wp-content/uploads/2014/01/carrier-command.png","companies"
816,"http://www.retrogamer.net/wp-content/uploads/2014/01/Starglider-2.png","companies"
816,"http://www.rainbird.com/images/products/ag/ClimateMinder/iPad-Soil-Moisture-Chart.jpg","companies"
816,"http://www.rainbird.com/images/products/turf/central/Maxicom2-4-manual-contact-dialog-boxes.jpg","companies"
816,"http://www.rainbird.com/images/products/turf/controllers/ETManager.jpg","companies"
816,"http://gamesdbase.com/Media/SYSTEM/Commodore_Amiga/Snap/big/Legend_of_the_Sword_-_1988_-_Rainbird_Software.jpg","companies"
816,"http://gamesdbase.com/Media/SYSTEM/Commodore_64/Snap/big/Fish!_-_1988_-_Rainbird_Software.jpg","companies"
816,"http://ecx.images-amazon.com/images/I/71A6%2BRL3m%2BL._SL1500_.jpg","companies"
820,"http://static.giantbomb.com/uploads/scale_medium/0/3161/260358-success.jpg","companies"
820,"http://www.success-corp.co.jp/software/xbox360/operation-darkness/download/opdk01_1280.jpg","companies"
820,"http://www.success-corp.co.jp/software/xbox360/operation-darkness/download/opdk05_1280.jpg","companies"
820,"http://www.success-corp.co.jp/software/xbox/psyvariar2/images/wp_typ01_1024.jpg","companies"
820,"http://www.success-corp.co.jp/software/xbox/psyvariar2/images/wp_typ03_1024.jpg","companies"
820,"http://www.success-corp.co.jp/software/xbox/psyvariar2/images/wp_typ05_800.jpg","companies"
820,"http://gamesdbase.com/Media/SYSTEM/Sega_Dreamcast/Box/big/Konohana-_True_Report_-_2001_-_Success_Corp..jpg","companies"
820,"http://gamesdbase.com/Media/SYSTEM/Sega_Saturn/Snap/big/Guardian_Force_-_1998_-_Success_Corp..jpg","companies"
820,"http://gamesdbase.com/Media/SYSTEM/Sony_Playstation_2/Snap/big/Psyvariar_2_-_2004_-_Success_Corp..jpg","companies"
820,"http://gamesdbase.com/Media/SYSTEM/Sega_Dreamcast/Snap/big/Rainbow_Cotton_-_2000_-_Success_Corp..jpg","companies"
820,"http://nintendoeverything.com/wp-content/uploads/2013/05/touch_detective_teaser_site.jpg","companies"
822,"http://static.giantbomb.com/uploads/scale_medium/0/913/598413-apx.jpg","companies"
822,"https://images.our-assets.com/fullcover/2000x/9786200485854.jpg","companies"
822,"http://atariage.com/forums/uploads/monthly_01_2012/post-30739-0-39731800-1326770134.jpg","companies"
822,"http://atariage.com/forums/uploads/monthly_01_2012/post-30739-0-24945700-1326769754.jpg","companies"
822,"http://atariage.com/forums/uploads/monthly_01_2013/post-31128-0-81912000-1359352288.jpg","companies"
822,"http://atariage.com/forums/uploads/monthly_01_2013/post-31128-0-43532200-1359352287.jpg","companies"
822,"http://www.museo8bits.com/anuncios/atari_nl_2600_3.jpg","companies"
822,"http://www.retrogamingaus.com/wordpress/wp-content/uploads/2013/09/Astro-Chase.jpg","companies"
822,"x-raw-image:///0f66a3384e2cf7aa44385fb4f6057b7d5441cda6b9c91a629df3f3e094127a69","companies"
822,"x-raw-image:///a8ca1f808a7fdc977e155730de488e2975e6250c8e89a05f7611893242d95ca3","companies"
822,"x-raw-image:///846e4ca95d8c734edbfca592ce741a29a2c640fab370840ea667de08e981be15","companies"
827,"http://static.giantbomb.com/uploads/scale_medium/0/8169/1154669-naughty_dog.gif","companies"
827,"http://vignette1.wikia.nocookie.net/playstationallstarsbattleroyale/images/0/0a/Naughty_Dog_Logo_copy.jpg/revision/latest?cb=20120517015253","companies"
827,"http://static1.gamespot.com/uploads/original/104/1042265/2898816-4394559794-naugh.jpg","companies"
827,"http://naughtydogworld.com/wp-content/uploads/2013/01/NaughtyDog.jpg","companies"
827,"http://www.gtigazette.com/wp-content/uploads/2013/11/naughtydogf6nt-1.jpg","companies"
827,"http://static.giantbomb.com/uploads/scale_super/7/79468/1872513-uncharted_racing.jpg","companies"
